freq_hz,R1_dB,R2_dB,R3_dB,R4_dB,R5_dB,R6_dB
3.188940349412408182e+01,4.084060496041491461e+01,3.251124436911040760e+01,5.031249390709410818e+01,4.951108009872122295e+01,4.844325732015818886e+01,5.169610580660435772e+01
3.208385107640532397e+01,4.346083029620057658e+01,3.341113246239547152e+01,5.310960431370232726e+01,5.228220258840423895e+01,5.123385836826833639e+01,5.517487959439880285e+01
3.227829865868657322e+01,4.325342947366688406e+01,3.225230387834746182e+01,5.212701168122690376e+01,5.141673343212643488e+01,5.035809817541818489e+01,5.472445971713219137e+01
3.247274624096781537e+01,4.363064285668038167e+01,3.404987676364547866e+01,5.053547927363161563e+01,4.986793717457295827e+01,4.884801100939746732e+01,5.364196662980542385e+01
3.266719382324905752e+01,4.716680678382375191e+01,3.742871295841275270e+01,5.282946118997789142e+01,5.208917249818391326e+01,5.114923809589654269e+01,5.648071014713433868e+01
3.286164140553029966e+01,4.779951923426433780e+01,3.780827222658763276e+01,5.293582525402017325e+01,5.221255753124939503e+01,5.132848975263620162e+01,5.693092462570077572e+01
3.305608898781154892e+01,4.518406682645942141e+01,3.721209543573725398e+01,4.960485128715916403e+01,4.903713623908536334e+01,4.818584719144475770e+01,5.352545551640135102e+01
3.325053657009279107e+01,4.670322994026968644e+01,4.062771530050730462e+01,5.012001144067868097e+01,4.962176316863978798e+01,4.884775976555965826e+01,5.374969747113550511e+01
3.344498415237403321e+01,4.946787158941632612e+01,4.451696909852267936e+01,5.219651840483329153e+01,5.163780933778348015e+01,5.097787196888270955e+01,5.568589264298177000e+01
3.363943173465528247e+01,4.630908804828862912e+01,4.223529278335840331e+01,4.885949271714045494e+01,4.829260806137683204e+01,4.770975262329952216e+01,5.255848218896441892e+01
3.383387931693652462e+01,3.563593310183900797e+01,3.203045005323714634e+01,3.811167738164682817e+01,3.763827621605537388e+01,3.708848858555142414e+01,4.246780414398856607e+01
3.402832689921776677e+01,4.651725680114908101e+01,4.315892982958520463e+01,4.676288859330853853e+01,4.645598066281172578e+01,4.595463475808809761e+01,5.162423632973045073e+01
3.422277448149901602e+01,4.868041031929688245e+01,4.529899683361109197e+01,4.711758452235389427e+01,4.682002933854901983e+01,4.645643373336979920e+01,5.273742757758143540e+01
3.441722206378025817e+01,4.363207834821263731e+01,4.034667044767709854e+01,4.102054828757832183e+01,4.055160396545056756e+01,4.044546175797510301e+01,4.770467573320011212e+01
3.461166964606150032e+01,3.569268502401966714e+01,3.228297671872498142e+01,3.293823122550397642e+01,3.272471804971510778e+01,3.273639955225993958e+01,4.054666315555632394e+01
3.480611722834274957e+01,3.919296528878656716e+01,3.430308879867971683e+01,3.498146142521144952e+01,3.541065113197660708e+01,3.534928639987359134e+01,4.169145089967558704e+01
3.500056481062399172e+01,4.193391828622858242e+01,3.852748993371668007e+01,3.669183637082717553e+01,3.651107548543568271e+01,3.705947210062313957e+01,4.395862581103077105e+01
3.519501239290523387e+01,4.235320936315758189e+01,3.823201872131448198e+01,3.759179170303157491e+01,3.809379243140669047e+01,3.856011065584522868e+01,4.443283696668312643e+01
3.538945997518648312e+01,4.156950832244753968e+01,3.601695506064574914e+01,3.575130281018168432e+01,3.648628424741110621e+01,3.709222522307543812e+01,4.147566858584241345e+01
3.558390755746772527e+01,4.515916164527524757e+01,4.026352988713745873e+01,3.817300974615265829e+01,3.881136628080511031e+01,3.993200347623618995e+01,4.394017371149931250e+01
3.577835513974896742e+01,4.838235188395791653e+01,4.426341395182330274e+01,3.993507957082120186e+01,4.080661419341204521e+01,4.250895803787879856e+01,4.642974221136819324e+01
3.597280272203021667e+01,4.879572630172599901e+01,4.397989699838866073e+01,3.748845603918860547e+01,3.928319878753882932e+01,4.150732011771844299e+01,4.510072980201213966e+01
3.616725030431145882e+01,4.967590845903523444e+01,4.358938405879107592e+01,3.323222557282378631e+01,3.690249632398455759e+01,4.015606582368694433e+01,4.392706843089322888e+01
3.636169788659270097e+01,5.342624520680942624e+01,4.709385418073920704e+01,3.083397783257525049e+01,3.740315833678550206e+01,4.193128822156971580e+01,4.676099959600864509e+01
3.655614546887394312e+01,5.473594136240808439e+01,4.915128158508633049e+01,3.983070692786047573e+01,4.064206052745601028e+01,4.302088454077771473e+01,4.827271345549885240e+01
3.675059305115519237e+01,5.255058097295039943e+01,4.766563851105903638e+01,4.319900947099085187e+01,4.254610167507305363e+01,4.271868686011698912e+01,4.692862377132260576e+01
3.694504063343643452e+01,4.801959977008209535e+01,4.316243175372858332e+01,4.200058444147338577e+01,4.116374575672168845e+01,4.060795810235501335e+01,4.365254549526233063e+01
3.713948821571767667e+01,4.867066319771893035e+01,4.390240099813006225e+01,4.566068532661691393e+01,4.500335030352900390e+01,4.415239909340884594e+01,4.616807675610971984e+01
3.733393579799892592e+01,4.876729843232325123e+01,4.522421942705592812e+01,4.917171556136632660e+01,4.859926906955608672e+01,4.761497569125832996e+01,4.878574235464956388e+01
3.752838338028016807e+01,4.504894019406493300e+01,4.319876856377998564e+01,4.811617933055504892e+01,4.738818818093376706e+01,4.639581917119188859e+01,4.722605910139104424e+01
3.772283096256141022e+01,3.989537351415104638e+01,3.782295199567107602e+01,4.360966866305639655e+01,4.271895546366506835e+01,4.174475626983859655e+01,4.270397130496661475e+01
3.791727854484265947e+01,4.597878556722228893e+01,4.301626416506360329e+01,5.116388270280711481e+01,5.042612350788040487e+01,4.938230604454975747e+01,5.016325076746522882e+01
3.811172612712390162e+01,5.081998844926424397e+01,4.764539214399137279e+01,5.742749536045948133e+01,5.673900657369374301e+01,5.567022370136144360e+01,5.614136419023949287e+01
3.830617370940514377e+01,5.368018731147562050e+01,4.955217385858310308e+01,6.009878162801126678e+01,5.934686375444378825e+01,5.829048147856313022e+01,5.868092082762859718e+01
3.850062129168639302e+01,5.293026169703196615e+01,4.724470738368977152e+01,5.908762831024712625e+01,5.832420337401824639e+01,5.726171557679788293e+01,5.763771485205896994e+01
3.869506887396763517e+01,4.927855383461503891e+01,4.190175128531359405e+01,5.560314253815168684e+01,5.488292656670359548e+01,5.380326661347737627e+01,5.405005275366686845e+01
3.888951645624887732e+01,4.960906610723984045e+01,4.088687165827944625e+01,5.590016639214547212e+01,5.519087802250335528e+01,5.411528660182266037e+01,5.415845991516281543e+01
3.908396403853012657e+01,4.836061921248106898e+01,3.884100859656194871e+01,5.408930141542286663e+01,5.332638530831612655e+01,5.227921810322352769e+01,5.218491963759144880e+01
3.927841162081136872e+01,4.660409631495074478e+01,3.604561342450197969e+01,5.190467707250122942e+01,5.109742634803076555e+01,5.006943533917240785e+01,4.992042199184488993e+01
3.947285920309261087e+01,5.285693392002708890e+01,4.008541241492512341e+01,5.824197749102693678e+01,5.745123714652218894e+01,5.640556586653863747e+01,5.626958674037234687e+01
3.966730678537386012e+01,5.332323084023034454e+01,3.770011380705668813e+01,5.910398820979452950e+01,5.835889357473969596e+01,5.728720567603345870e+01,5.698473884465254002e+01
3.986175436765510227e+01,4.788297421620993077e+01,3.191855442856029867e+01,5.372013615189163716e+01,5.296647307642919600e+01,5.189177551461902027e+01,5.127521713383252688e+01
4.005620194993634442e+01,4.747059867696950164e+01,3.126561456934203065e+01,5.324334901649979201e+01,5.245796215174288335e+01,5.137720755125850758e+01,5.046009888312424607e+01
4.025064953221758657e+01,5.214391686661657843e+01,3.405002027436252376e+01,5.774744652507408205e+01,5.691297059252561752e+01,5.582230779738261361e+01,5.454274192022828771e+01
4.044509711449883582e+01,4.939998860978671757e+01,2.872198577784170936e+01,5.531568039670460024e+01,5.451426054895725315e+01,5.338761149801438677e+01,5.139110206264731318e+01
4.063954469678007797e+01,5.026016637018117450e+01,3.219662837369746455e+01,5.628545542099296739e+01,5.550737911451989248e+01,5.436092669543462108e+01,5.118953153538296874e+01
4.083399227906132012e+01,5.601562651075504107e+01,4.079383049730889610e+01,6.183945013707682392e+01,6.104904176260596671e+01,5.990123153531512656e+01,5.509602927106286785e+01
4.102843986134256937e+01,5.768732747426679452e+01,4.314446760368448253e+01,6.329234091219304048e+01,6.246892798300517313e+01,6.132256500685002010e+01,5.456840190679987757e+01
4.122288744362381152e+01,5.818897719417876147e+01,4.386964410880434428e+01,6.387736915828982376e+01,6.304877964269692114e+01,6.189634492834194646e+01,5.297260253481062620e+01
4.141733502590505367e+01,5.894827789167582210e+01,4.561744370235172141e+01,6.493644731518344315e+01,6.413208348471749787e+01,6.297654448162290919e+01,5.180847498311202060e+01
4.161178260818630292e+01,5.775341395425336088e+01,4.579128484814036426e+01,6.395849983409654271e+01,6.317194056085587306e+01,6.203092395887665589e+01,4.882788999292976939e+01
4.180623019046754507e+01,5.754844428257182187e+01,4.649994900524808372e+01,6.382261639901082617e+01,6.303364014089793699e+01,6.192151845460911375e+01,4.755019648823147804e+01
4.200067777274878722e+01,6.114197136976311953e+01,5.076107198378099383e+01,6.753966750777220795e+01,6.674839785654575053e+01,6.566534067807731390e+01,5.162799977029787613e+01
4.219512535503003647e+01,6.240239481816221456e+01,5.318154846889727594e+01,6.913013614235460125e+01,6.835968922183496943e+01,6.729771165379321474e+01,5.461876575081090834e+01
4.238957293731127862e+01,6.124298733907185266e+01,5.349639596051625290e+01,6.833093097761445733e+01,6.758486029599541212e+01,6.654289607983497490e+01,5.556560148067460858e+01
4.258402051959252077e+01,6.029981704588053759e+01,5.365149485910400529e+01,6.761381113813803267e+01,6.686780567055289737e+01,6.584626866043606697e+01,5.670141951788126278e+01
4.277846810187377002e+01,6.100154568206357197e+01,5.504634192532950721e+01,6.861079408451556105e+01,6.785017727475609206e+01,6.683410273810781632e+01,5.944057615076516043e+01
4.297291568415501217e+01,6.061264980567162297e+01,5.533376584116459895e+01,6.880217960434356428e+01,6.803790588965156871e+01,6.700494554392689395e+01,6.096923299833241572e+01
4.316736326643625432e+01,5.909348271853371415e+01,5.449422831031601078e+01,6.797879818301976229e+01,6.721796210013795303e+01,6.616599744009870676e+01,6.095707364489672386e+01
4.336181084871750357e+01,5.925980074752578730e+01,5.506043362121011597e+01,6.871397921095199024e+01,6.794893575033752597e+01,6.689806209711102269e+01,6.207977512055879998e+01
4.355625843099874572e+01,5.989925925116696703e+01,5.585909279318663323e+01,6.990344905099989603e+01,6.913741991454384106e+01,6.811076729663166418e+01,6.339081198122382688e+01
4.375070601327998787e+01,5.874126584809958729e+01,5.487990795300582647e+01,6.941193233630593795e+01,6.867108892477698134e+01,6.768724049986761315e+01,6.285122656269369656e+01
4.394515359556123713e+01,5.708943724725777713e+01,5.330577908158410594e+01,6.814966495955977166e+01,6.746173820503892671e+01,6.653886893522648904e+01,6.140614398767301196e+01
4.413960117784247927e+01,5.715944342847605952e+01,5.278034312602948575e+01,6.768917981815862106e+01,6.705672349981695390e+01,6.621266626810313483e+01,6.065796869399115110e+01
4.433404876012372142e+01,5.723240044240861124e+01,5.158948887985044962e+01,6.649454535570738756e+01,6.590162408863201904e+01,6.514666026543581268e+01,5.911699770626790951e+01
4.452849634240496357e+01,5.559216220593714297e+01,4.856181856034039868e+01,6.333275486988394221e+01,6.277448730957438983e+01,6.210759842874588088e+01,5.557414454156796069e+01
4.472294392468621282e+01,5.508547108989417040e+01,4.703757986440493255e+01,6.105652274821801484e+01,6.055423189830043640e+01,5.996833536625268835e+01,5.285068380009312961e+01
4.491739150696745497e+01,5.664972967700570194e+01,4.804565426321403976e+01,6.048987753860808425e+01,6.007392312372616772e+01,5.956825509227815729e+01,5.173886551692253022e+01
4.511183908924869712e+01,5.659396203672390158e+01,4.739347631689562235e+01,5.812144998499196191e+01,5.778086780858413363e+01,5.738143696457633069e+01,4.889540245137629881e+01
4.530628667152994637e+01,5.492221364846605525e+01,4.463430381457671103e+01,5.437085715206606551e+01,5.403335155513932619e+01,5.378074617897809162e+01,4.535371975381443832e+01
4.550073425381118852e+01,5.337152680041667452e+01,4.203392987755439236e+01,5.093534108259135706e+01,5.063639117329923067e+01,5.049280882239489898e+01,4.285455951739862002e+01
4.569518183609243067e+01,5.229494962269801306e+01,4.087783189743571910e+01,4.744176076688674470e+01,4.731372850049764622e+01,4.723209918863470591e+01,4.055735514666214669e+01
4.588962941837367993e+01,4.953095593567209676e+01,3.730908414878230417e+01,4.220707475336573822e+01,4.191420750093279679e+01,4.202168467599801005e+01,3.789817056816127661e+01
4.608407700065492207e+01,4.810280611748691371e+01,3.395595753430689712e+01,3.917707519021353590e+01,3.823729554602372360e+01,3.838341355818602096e+01,3.773244226066208284e+01
4.627852458293616422e+01,5.245733647152377443e+01,3.714059764875463543e+01,4.277610820033530814e+01,4.141633553334315820e+01,4.081640768904227912e+01,4.284506318044755346e+01
4.647297216521741348e+01,5.500448922339585067e+01,3.995961746911815027e+01,4.487952607038050701e+01,4.296746895102336339e+01,4.124668462310153672e+01,4.565730934544551189e+01
4.666741974749865562e+01,5.493723075860945926e+01,3.891446440658413763e+01,4.520012090290926210e+01,4.243628206542182113e+01,3.927858754830907628e+01,4.630452813977198900e+01
4.686186732977989777e+01,5.390931666485364815e+01,3.568713144998420006e+01,4.546964620660068590e+01,4.264139930373669785e+01,3.823362628615767989e+01,4.634365150087928953e+01
4.705631491206114703e+01,5.400969851053102389e+01,3.583904258830764888e+01,4.689804140584701031e+01,4.442577895012703237e+01,3.992920906726985208e+01,4.715707373485268761e+01
4.725076249434238918e+01,5.351722943614350925e+01,3.642588859241258348e+01,4.724616419721471061e+01,4.481302067805128075e+01,4.063224665763076615e+01,4.697585558372900039e+01
4.744521007662363132e+01,5.042218899562401191e+01,3.225360280919764477e+01,4.500607238619481620e+01,4.251271015666225850e+01,3.864854622958231545e+01,4.448166879845886967e+01
4.763965765890488058e+01,5.016274330591773634e+01,3.088804515893850322e+01,4.602975204180871316e+01,4.376342689759631099e+01,4.019262922744044886e+01,4.524647924230070828e+01
4.783410524118612273e+01,5.360783347042313096e+01,3.747120033026222075e+01,5.079285055739379828e+01,4.883254589242057619e+01,4.552831377781530620e+01,4.960945920880553928e+01
4.802855282346736487e+01,5.462395621471834062e+01,4.061153110454384318e+01,5.252278287176458349e+01,5.061098513935536403e+01,4.754384502168751681e+01,5.100404023876245674e+01
4.822300040574860702e+01,5.199461327110140019e+01,3.804763876613670703e+01,5.063382705326941391e+01,4.867894854092555335e+01,4.577692325238225379e+01,4.905852242704995803e+01
4.841744798802985628e+01,4.269125256459723516e+01,3.140058240927979938e+01,4.294420248002645479e+01,4.125665711289486381e+01,3.840722526423127903e+01,4.136581073555193200e+01
4.861189557031109842e+01,3.758364195859249435e+01,2.766932164809274752e+01,3.886455129618676807e+01,3.723740495967831521e+01,3.442526467644216126e+01,3.737261096368682445e+01
4.880634315259234057e+01,4.588905184186701547e+01,3.682336446526031182e+01,4.599367099743497533e+01,4.433880987178100952e+01,4.165624783584186019e+01,4.411608681644626984e+01
4.900079073487358983e+01,4.660090918124901549e+01,3.549562695081355912e+01,4.640982632471067859e+01,4.449084477829587314e+01,4.186921192166086314e+01,4.482997078684762471e+01
4.919523831715483198e+01,4.405370521526941729e+01,3.391689228336807105e+01,4.374212519940656563e+01,4.208837781113296472e+01,3.941343047653639076e+01,4.236058735209078918e+01
4.938968589943607412e+01,3.900994079722446628e+01,2.940344781316824196e+01,3.635288052340727916e+01,3.504324109626404038e+01,3.247581452972644911e+01,3.466417988562240993e+01
4.958413348171732338e+01,4.323308811862421663e+01,3.131356790895192788e+01,3.910129449028201520e+01,3.768110047125559703e+01,3.531864762394727109e+01,3.799231385866568189e+01
4.977858106399856553e+01,4.945442202628352391e+01,3.360340488645370982e+01,4.385809332823269813e+01,4.221640252082345768e+01,4.025793320299658262e+01,4.395554182843270752e+01
